long_id	uniprot	mw	is_grouping	spectral_count	bait	condition
Protein ydgA OS=Escherichia coli GN=ydgA PE=4 SV=1	tr|E2QMH7|E2QMH7_ECOLX	55	NA	8	Galphai	GppNHp
Adenosylhomocysteinase OS=Homo sapiens GN=AHCY PE=3 SV=1	tr|F5H737|F5H737_HUMAN	45	NA	4	Galphai	GppNHp
GTP-binding protein typA/bipA OS=Escherichia coli GN=typA PE=4 SV=1	tr|C3SJN7|C3SJN7_ECOLX	67	NA	10	Galphai	GppNHp
Tripartite motif-containing protein 67 OS=Homo sapiens GN=TRIM67 PE=4 SV=1	tr|F8W8C1|F8W8C1_HUMAN	84	NA	2	Galphai	GppNHp
Guanine nucleotide-binding protein G(i) subunit alpha-2 OS=Homo sapiens GN=GNAI2 PE=4 SV=1	tr|F8WE78|F8WE78_HUMAN	15	NA	3	Galphai	GppNHp
Probable ATP-dependent RNA helicase DHX36 OS=Homo sapiens GN=DHX36 PE=4 SV=1	tr|F5GZS0|F5GZS0_HUMAN	113	NA	0	Galphai	GppNHp
Nucleoside permease nupC OS=Escherichia coli GN=nupC PE=4 SV=1	tr|E2QPN5|E2QPN5_ECOLX	43	NA	8	Galphai	GppNHp
UDP-glucose 6-dehydrogenase OS=Escherichia coli GN=ugd PE=3 SV=1	tr|E2QNQ3|E2QNQ3_ECOLX	44	TRUE	7	Galphai	GppNHp
Stress-induced-phosphoprotein 1 OS=Homo sapiens GN=STIP1 PE=4 SV=1	tr|G3XAD8|G3XAD8_HUMAN	68	TRUE	0	Galphai	GppNHp
Glia maturation factor beta (Fragment) OS=Homo sapiens GN=GMFB PE=4 SV=1	tr|G3V4P8|G3V4P8_HUMAN	18	TRUE	4	Galphai	GppNHp
Septin-7 OS=Homo sapiens GN=SEPT7 PE=3 SV=1	tr|E7EPK1|E7EPK1_HUMAN (+1)	51	NA	2	Galphai	GppNHp
ATP synthase gamma chain OS=Escherichia coli GN=atpG PE=3 SV=1	tr|C3SLA2|C3SLA2_ECOLX	32	NA	10	Galphai	GppNHp
Archain 1, isoform CRA_a OS=Homo sapiens GN=ARCN1 PE=4 SV=1	tr|B0YIW6|B0YIW6_HUMAN	62	NA	0	Galphai	GppNHp
Ribonucleoprotein PTB-binding 1 OS=Homo sapiens GN=RAVER1 PE=4 SV=1	tr|E9PAU2|E9PAU2_HUMAN	80	NA	11	Galphai	GppNHp
Mastermind-like protein 3 OS=Homo sapiens GN=MAML3 PE=4 SV=1	REVtr|E7EVW8|E7EVW8_HUMAN	122	NA	0	Galphai	GppNHp
Formate acetyltransferase 3 OS=Escherichia coli GN=ybiW PE=4 SV=1	tr|E2QII9|E2QII9_ECOLX	90	TRUE	2	Galphai	GppNHp
Putative high mobility group protein B1-like 1 OS=Homo sapiens GN=HMGB1P1 PE=5 SV=1	sp|B2RPK0|HGB1A_HUMAN	24	TRUE	3	Galphai	GppNHp
Protein hflK OS=Escherichia coli GN=hflK PE=4 SV=1	tr|E2QKA8|E2QKA8_ECOLX	46	NA	4	Galphai	GppNHp
Dynactin subunit 1 OS=Homo sapiens GN=DCTN1 PE=4 SV=2	tr|A8MY36|A8MY36_HUMAN (+3)	141	NA	6	Galphai	GppNHp
14-3-3 protein epsilon OS=Homo sapiens GN=YWHAE PE=4 SV=1	tr|B4DJF2|B4DJF2_HUMAN	11	TRUE	0	Galphai	GppNHp
50S ribosomal protein L11 OS=Escherichia coli GN=rplK PE=3 SV=1	tr|C3SIC7|C3SIC7_ECOLX	15	NA	9	Galphai	GppNHp
Glucose-6-phosphate isomerase OS=Escherichia coli GN=pgi PE=3 SV=1	tr|E2QJ55|E2QJ55_ECOLX	62	NA	0	Galphai	GppNHp
Ras-related protein Rap-1b-like protein OS=Homo sapiens PE=2 SV=1	sp|A6NIZ1|RP1BL_HUMAN	21	TRUE	59	Galphai	GppNHp
UPF0092 membrane protein yajC OS=Escherichia coli GN=yajC PE=4 SV=1	tr|C3TM82|C3TM82_ECOLX	12	NA	10	Galphai	GppNHp
Glutamate-1-semialdehyde 2,1-aminomutase OS=Escherichia coli GN=hemL PE=3 SV=1	tr|E2QF83|E2QF83_ECOLX	45	NA	12	Galphai	GppNHp
Chromosomal replication initiator protein DnaA OS=Escherichia coli GN=dnaA PE=3 SV=1	tr|E2QHP1|E2QHP1_ECOLX	53	NA	10	Galphai	GppNHp
Tyrosine-protein phosphatase non-receptor type 6 (Fragment) OS=Homo sapiens GN=PTPN6 PE=4 SV=1	tr|F5H0N8|F5H0N8_HUMAN	18	TRUE	0	Galphai	GppNHp
Enolase OS=Escherichia coli GN=eno PE=3 SV=1	tr|C3SX72|C3SX72_ECOLX	46	NA	2	Galphai	GppNHp
Eukaryotic translation initiation factor 4 gamma 2 (Fragment) OS=Homo sapiens GN=EIF4G2 PE=4 SV=1	tr|D3DQV9|D3DQV9_HUMAN	102	TRUE	0	Galphai	GppNHp
T-complex protein 1 subunit alpha OS=Homo sapiens GN=TCP1 PE=3 SV=1	tr|E7EQR6|E7EQR6_HUMAN	44	TRUE	0	Galphai	GppNHp
3-demethylubiquinone-9 3-methyltransferase OS=Escherichia coli GN=ubiG PE=3 SV=1	tr|E2QP98|E2QP98_ECOLX	27	NA	4	Galphai	GppNHp
50S ribosomal protein L18 OS=Escherichia coli GN=rplR PE=3 SV=1	tr|C3SR22|C3SR22_ECOLX	13	NA	9	Galphai	GppNHp
Galactitol-specific phosphotransferase enzyme IIA OS=Escherichia coli GN=gatA PE=4 SV=1	tr|E2QNW2|E2QNW2_ECOLX	17	TRUE	11	Galphai	GppNHp
ADAMTS-like protein 4 OS=Homo sapiens GN=ADAMTSL4 PE=4 SV=1	tr|F8WAD0|F8WAD0_HUMAN	119	NA	0	Galphai	GppNHp
SH3 and multiple ankyrin repeat domains protein 3 OS=Homo sapiens GN=SHANK3 PE=4 SV=1	tr|F2Z3L0|F2Z3L0_HUMAN	186	NA	2	Galphai	GppNHp
V-type proton ATPase catalytic subunit A OS=Homo sapiens GN=ATP6V1A PE=2 SV=1	tr|B7Z1R5|B7Z1R5_HUMAN	65	NA	0	Galphai	GppNHp
Acetyl-CoA acetyltransferase OS=Escherichia coli GN=yqeF PE=3 SV=1	tr|E2QQW4|E2QQW4_ECOLX	41	TRUE	0	Galphai	GppNHp
Zyxin (Fragment) OS=Homo sapiens GN=ZYX PE=4 SV=1	tr|H0Y2Y8|H0Y2Y8_HUMAN	58	TRUE	4	Galphai	GppNHp
Glucans biosynthesis glucosyltransferase H OS=Escherichia coli GN=mdoH PE=3 SV=1	tr|E2QJT3|E2QJT3_ECOLX	97	NA	5	Galphai	GppNHp
Malate dehydrogenase OS=Homo sapiens GN=MDH1 PE=3 SV=1	tr|F5H098|F5H098_HUMAN	39	NA	3	Galphai	GppNHp
Dihydroorotate dehydrogenase (quinone) OS=Escherichia coli GN=pyrD PE=3 SV=1	tr|E2QJE9|E2QJE9_ECOLX	37	NA	10	Galphai	GppNHp
SH3 domain-binding protein 1 OS=Homo sapiens GN=SH3BP1 PE=4 SV=1	tr|F5GZA8|F5GZA8_HUMAN	55	TRUE	2	Galphai	GppNHp
Penicillin-binding protein 1A OS=Escherichia coli GN=mrcA PE=4 SV=1	tr|E2QFP6|E2QFP6_ECOLX	95	NA	13	Galphai	GppNHp
DNA repair protein radA OS=Escherichia coli GN=sms PE=3 SV=1	tr|C3SE38|C3SE38_ECOLX	49	NA	9	Galphai	GppNHp
Protease specific for phage lambda cII repressor OS=Escherichia coli GN=hflC PE=4 SV=1	tr|C3SG27|C3SG27_ECOLX	38	TRUE	12	Galphai	GppNHp
30S ribosomal protein S7 OS=Escherichia coli GN=rpsG PE=3 SV=1	tr|C3SQS2|C3SQS2_ECOLX	18	TRUE	10	Galphai	GppNHp
Protein damX OS=Escherichia coli GN=damX PE=4 SV=1	tr|E2QFN8|E2QFN8_ECOLX	46	NA	11	Galphai	GppNHp
Serine/threonine-protein kinase WNK2 OS=Homo sapiens GN=WNK2 PE=4 SV=1	REVtr|F8W9F9|F8W9F9_HUMAN (+1)	234	TRUE	0	Galphai	GppNHp
Tail component of prophageCP-933K, Pu tat ive tail length tape measure protein (EC 271-), Putat ive t ail length tape measure protein OS=Escherichia coli GN=LF82_267 PE=4 SV=1	tr|E2QMA2|E2QMA2_ECOLX	112	TRUE	0	Galphai	GppNHp
Ugl-Y3 OS=Homo sapiens GN=FN1 PE=4 SV=1	tr|F8W7G7|F8W7G7_HUMAN (+1)	243	TRUE	0	Galphai	GppNHp
Far upstream element-binding protein 1 OS=Homo sapiens GN=FUBP1 PE=2 SV=1	tr|B4DT31|B4DT31_HUMAN (+1)	70	TRUE	0	Galphai	GppNHp
Succinate dehydrogenase hydrophobic membrane anchor OS=Escherichia coli GN=sdhD PE=4 SV=1	tr|E2QI96|E2QI96_ECOLX	13	NA	12	Galphai	GppNHp
Annexin OS=Homo sapiens GN=ANXA11 PE=2 SV=1	tr|B4DVE7|B4DVE7_HUMAN	51	TRUE	0	Galphai	GppNHp
T-complex protein 1 subunit delta OS=Homo sapiens GN=CCT4 PE=2 SV=1	tr|B7Z9L0|B7Z9L0_HUMAN	52	TRUE	0	Galphai	GppNHp
Rap1 GTPase-GDP dissociation stimulator 1 OS=Homo sapiens GN=RAP1GDS1 PE=4 SV=1	tr|E9PH06|E9PH06_HUMAN	57	TRUE	0	Galphai	GppNHp
Importin subunit beta-1 OS=Homo sapiens GN=KPNB1 PE=2 SV=1	tr|B7ZAV6|B7ZAV6_HUMAN (+1)	81	TRUE	7	Galphai	GppNHp
Cysteine and glycine-rich protein 1 OS=Homo sapiens GN=CSRP1 PE=4 SV=1	tr|E9PP21|E9PP21_HUMAN	17	TRUE	6	Galphai	GppNHp
LPS-assembly lipoprotein LptE OS=Escherichia coli GN=lptE PE=3 SV=1	tr|E2QHK1|E2QHK1_ECOLX	21	TRUE	9	Galphai	GppNHp
NADH-quinone oxidoreductase subunit A OS=Escherichia coli GN=nuoA PE=3 SV=1	tr|C3T2B2|C3T2B2_ECOLX	16	NA	9	Galphai	GppNHp
Enoyl-[acyl-carrier-protein] reductase [NADH] OS=Escherichia coli GN=fabi PE=3 SV=1	tr|E2QLQ0|E2QLQ0_ECOLX	28	NA	2	Galphai	GppNHp
CAP-Gly domain-containing linker protein 1 OS=Homo sapiens GN=CLIP1 PE=4 SV=1	tr|F5H0N7|F5H0N7_HUMAN	116	TRUE	2	Galphai	GppNHp
DNA translocase ftsK OS=Escherichia coli GN=ftsK PE=4 SV=1	tr|E2QJA4|E2QJA4_ECOLX	149	NA	2	Galphai	GppNHp
Cohesin subunit SA-2 OS=Homo sapiens GN=STAG2 PE=4 SV=1	tr|F8WAK8|F8WAK8_HUMAN	134	TRUE	2	Galphai	GppNHp
Serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit B OS=Homo sapiens GN=ANKRD44 PE=4 SV=1	tr|H7BXV4|H7BXV4_HUMAN	100	TRUE	2	Galphai	GppNHp
Importin-5 OS=Homo sapiens GN=IPO5 PE=2 SV=1	tr|B4E0R6|B4E0R6_HUMAN	109	NA	3	Galphai	GppNHp
Protein SCAF8 OS=Homo sapiens GN=SCAF8 PE=2 SV=1	tr|B7Z888|B7Z888_HUMAN	147	TRUE	2	Galphai	GppNHp
Protein fxsA OS=Escherichia coli GN=fxsA PE=4 SV=1	tr|C3SGG2|C3SGG2_ECOLX	18	NA	10	Galphai	GppNHp
Polyadenylate-binding protein 1 OS=Homo sapiens GN=PABPC1 PE=4 SV=1	tr|E7EQV3|E7EQV3_HUMAN	66	TRUE	0	Galphai	GppNHp
Twinfilin-2 OS=Homo sapiens GN=TWF2 PE=4 SV=1	tr|D6RG15|D6RG15_HUMAN	29	TRUE	5	Galphai	GppNHp
Bifunctional polymyxin resistance protein ArnA OS=Escherichia coli GN=arnA PE=3 SV=1	tr|E2QPC0|E2QPC0_ECOLX	74	NA	6	Galphai	GppNHp
Ribose-phosphate pyrophosphokinase OS=Escherichia coli GN=prsA PE=3 SV=1	tr|Q2EVI2|Q2EVI2_ECOLX	34	NA	10	Galphai	GppNHp
50S ribosomal protein L20 OS=Escherichia coli GN=rplT PE=3 SV=1	tr|C3T7Q7|C3T7Q7_ECOLX	13	NA	10	Galphai	GppNHp
Polyubiquitin-C (Fragment) OS=Homo sapiens GN=UBC PE=1 SV=1	tr|F5H747|F5H747_HUMAN	18	NA	0	Galphai	GppNHp
UPF0141 membrane protein yjdB OS=Escherichia coli GN=eptA PE=4 SV=1	tr|E2QK06|E2QK06_ECOLX	62	NA	6	Galphai	GppNHp
Protein phosphatase 1B (Fragment) OS=Homo sapiens GN=PPM1B PE=3 SV=1	tr|C9JIR6|C9JIR6_HUMAN	42	TRUE	4	Galphai	GppNHp
A late step of protoheme IX synthesis OS=Escherichia coli GN=hemY PE=4 SV=1	tr|C3SKH2|C3SKH2_ECOLX	45	NA	2	Galphai	GppNHp
Selenide, water dikinase OS=Escherichia coli GN=selD PE=3 SV=1	tr|C3T727|C3T727_ECOLX	37	NA	10	Galphai	GppNHp
Poly(rC)-binding protein 2 OS=Homo sapiens GN=PCBP2 PE=2 SV=1	tr|B4DXP5|B4DXP5_HUMAN (+3)	34	TRUE	2	Galphai	GppNHp
Protein FAM49B (Fragment) OS=Homo sapiens GN=FAM49B PE=4 SV=1	tr|E5RI16|E5RI16_HUMAN	17	NA	5	Galphai	GppNHp
50S ribosomal protein L28 OS=Escherichia coli GN=rpmB PE=3 SV=1	tr|C3SME2|C3SME2_ECOLX	9	TRUE	10	Galphai	GppNHp
Ras-related protein Rab-6A (Fragment) OS=Homo sapiens GN=RAB6A PE=3 SV=1	tr|H0YGL6|H0YGL6_HUMAN	23	TRUE	12	Galphai	GppNHp
NADH-quinone oxidoreductase subunit I OS=Escherichia coli GN=nuoI PE=3 SV=1	tr|C3T2E7|C3T2E7_ECOLX	21	TRUE	6	Galphai	GppNHp
FYVE and coiled-coil domain-containing protein 1 OS=Homo sapiens GN=FYCO1 PE=2 SV=1	tr|B7ZKT7|B7ZKT7_HUMAN	169	TRUE	0	Galphai	GppNHp
Protocadherin-7 OS=Homo sapiens GN=PCDH7 PE=4 SV=1	REVtr|F5GWJ1|F5GWJ1_HUMAN	137	NA	0	Galphai	GppNHp
GTP-binding nuclear protein Ran (Fragment) OS=Homo sapiens GN=RAN PE=4 SV=1	tr|F5H018|F5H018_HUMAN	23	NA	0	Galphai	GppNHp
Signal transducer and activator of transcription 3 OS=Homo sapiens GN=STAT3 PE=4 SV=1	tr|G8JLH9|G8JLH9_HUMAN	76	TRUE	3	Galphai	GppNHp
Citrate synthase OS=Escherichia coli GN=gltA PE=3 SV=1	tr|E2QI94|E2QI94_ECOLX	48	NA	7	Galphai	GppNHp
Tryptophan synthase beta chain OS=Escherichia coli GN=trpB PE=3 SV=1	tr|E2QLM1|E2QLM1_ECOLX	43	TRUE	4	Galphai	GppNHp
UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase OS=Escherichia coli GN=murG PE=3 SV=1	tr|E2QF18|E2QF18_ECOLX	38	NA	5	Galphai	GppNHp
Copine I OS=Homo sapiens GN=CPNE1 PE=4 SV=1	tr|B0QZ18|B0QZ18_HUMAN (+1)	60	TRUE	0	Galphai	GppNHp
Aconitate hydratase 2 OS=Escherichia coli GN=acnB PE=3 SV=1	tr|E2QF48|E2QF48_ECOLX	93	NA	7	Galphai	GppNHp
Uncharacterized protein ydiJ OS=Escherichia coli GN=ydiJ PE=4 SV=1	tr|E2QMP8|E2QMP8_ECOLX	113	NA	4	Galphai	GppNHp
PTS system trehalose-specific EIIBC component OS=Escherichia coli GN=treB PE=4 SV=1	tr|E2QL31|E2QL31_ECOLX	51	NA	9	Galphai	GppNHp
Fructose-bisphosphate aldolase OS=Homo sapiens GN=ALDOC PE=3 SV=1	tr|A8MVZ9|A8MVZ9_HUMAN	36	TRUE	4	Galphai	GppNHp
Uncharacterized lipoprotein ydcL OS=Escherichia coli GN=ydcL PE=4 SV=1	tr|C3TAU7|C3TAU7_ECOLX	24	NA	8	Galphai	GppNHp
Outer-membrane lipoprotein LolB OS=Escherichia coli GN=lolB PE=3 SV=1	tr|E2QKY9|E2QKY9_ECOLX	24	NA	7	Galphai	GppNHp
S-adenosylmethionine synthase OS=Escherichia coli GN=metK PE=3 SV=1	tr|C3SV92|C3SV92_ECOLX	42	NA	11	Galphai	GppNHp
Septin 6 OS=Homo sapiens GN=SEPT6 PE=3 SV=1	tr|B1AMS2|B1AMS2_HUMAN (+1)	49	TRUE	2	Galphai	GppNHp
USG-1 protein OS=Escherichia coli GN=usg PE=3 SV=1	tr|E2QPI0|E2QPI0_ECOLX	36	NA	8	Galphai	GppNHp
Transcription termination/antitermination protein nusG OS=Escherichia coli GN=nusG PE=3 SV=1	tr|E2QJ08|E2QJ08_ECOLX	21	NA	5	Galphai	GppNHp
Protein disulfide-isomerase OS=Homo sapiens GN=P4HB PE=3 SV=1	tr|F5H8J2|F5H8J2_HUMAN (+1)	51	TRUE	0	Galphai	GppNHp
Vigilin (Fragment) OS=Homo sapiens GN=HDLBP PE=4 SV=1	tr|H0Y394|H0Y394_HUMAN	109	NA	0	Galphai	GppNHp
V-type proton ATPase subunit D OS=Homo sapiens GN=ATP6V1D PE=4 SV=1	tr|G3V2S6|G3V2S6_HUMAN	22	NA	5	Galphai	GppNHp
Differentially-expressed in FDCP 6 homolog OS=Homo sapiens GN=DEF6 PE=4 SV=1	tr|F5H853|F5H853_HUMAN	44	TRUE	2	Galphai	GppNHp
Lipoprotein OS=Escherichia coli GN=nlpD PE=4 SV=1	tr|E2QQJ4|E2QQJ4_ECOLX	40	NA	11	Galphai	GppNHp
Ras-related protein Rab-2A OS=Homo sapiens GN=RAB2A PE=3 SV=1	tr|E9PKL7|E9PKL7_HUMAN	21	NA	10	Galphai	GppNHp
3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Escherichia coli GN=fabZ PE=3 SV=1	tr|C3TPH7|C3TPH7_ECOLX	17	NA	10	Galphai	GppNHp
Cation efflux system protein cusC OS=Escherichia coli GN=cusC PE=4 SV=1	tr|E2QHD2|E2QHD2_ECOLX	51	NA	8	Galphai	GppNHp
Ras-related protein Rab-1B OS=Homo sapiens GN=RAB1B PE=3 SV=1	tr|E9PLD0|E9PLD0_HUMAN	18	TRUE	32	Galphai	GppNHp
Peptidyl-prolyl cis-trans isomerase OS=Escherichia coli GN=slyD PE=4 SV=1	tr|C3SQN2|C3SQN2_ECOLX	21	NA	0	Galphai	GppNHp
Rho GTPase-activating protein 4 OS=Homo sapiens GN=ARHGAP4 PE=4 SV=1	tr|E7EQN5|E7EQN5_HUMAN (+1)	103	NA	3	Galphai	GppNHp
PTS system N-acetylglucosamine-specific EIICBA component OS=Escherichia coli GN=nagE PE=4 SV=1	tr|E2QI58|E2QI58_ECOLX	68	NA	5	Galphai	GppNHp
Eukaryotic translation initiation factor 3 subunit J OS=Homo sapiens GN=EIF3J PE=2 SV=1	tr|B4DUI3|B4DUI3_HUMAN	23	NA	0	Galphai	GppNHp
C-myc promoter-binding protein (Fragment) OS=Homo sapiens GN=DENND4A PE=4 SV=1	tr|H3BTW5|H3BTW5_HUMAN	113	TRUE	6	Galphai	GppNHp
Putative tropomyosin alpha-3 chain-like protein OS=Homo sapiens PE=5 SV=2	sp|A6NL28|TPM3L_HUMAN	26	TRUE	0	Galphai	GppNHp
Histone H2B OS=Homo sapiens GN=HIST2H2BF PE=2 SV=1	tr|B4DR52|B4DR52_HUMAN	18	NA	5	Galphai	GppNHp
Annexin OS=Homo sapiens GN=ANXA5 PE=3 SV=1	tr|D6RBL5|D6RBL5_HUMAN	29	TRUE	7	Galphai	GppNHp
Proteasome activator complex subunit 1 OS=Homo sapiens GN=PSME1 PE=4 SV=2	tr|A6NJG9|A6NJG9_HUMAN (+1)	29	TRUE	3	Galphai	GppNHp
Structural maintenance of chromosomes protein 1A (Fragment) OS=Homo sapiens GN=SMC1A PE=4 SV=1	tr|H0Y7K8|H0Y7K8_HUMAN	34	TRUE	5	Galphai	GppNHp
HTH-type transcriptional regulator cysB OS=Escherichia coli GN=cysB PE=4 SV=1	tr|C3TC57|C3TC57_ECOLX	36	NA	8	Galphai	GppNHp
Chromosome 10 open reading frame 68 OS=Homo sapiens GN=C10orf68 PE=4 SV=1	tr|A2A3D6|A2A3D6_HUMAN	67	NA	0	Galphai	GppNHp
Eukaryotic translation initiation factor 3 subunit C OS=Homo sapiens GN=EIF3CL PE=4 SV=1	tr|B5ME19|B5ME19_HUMAN (+1)	105	NA	0	Galphai	GppNHp
Protein FAM65A (Fragment) OS=Homo sapiens GN=FAM65A PE=4 SV=1	tr|H0Y442|H0Y442_HUMAN	131	TRUE	3	Galphai	GppNHp
Protein translocase subunit SecD OS=Escherichia coli GN=secD PE=3 SV=1	tr|E2QGF2|E2QGF2_ECOLX	67	NA	2	Galphai	GppNHp
Phosphodiesterase 5A, cGMP-specific, isoform CRA_a OS=Homo sapiens GN=PDE5A PE=4 SV=1	tr|G5E9C5|G5E9C5_HUMAN	94	TRUE	0	Galphai	GppNHp
Signal peptidase I OS=Escherichia coli GN=lepB PE=3 SV=1	tr|C3SZ57|C3SZ57_ECOLX	36	TRUE	3	Galphai	GppNHp
Eukaryotic translation initiation factor 3 subunit H OS=Homo sapiens GN=EIF3S3 PE=2 SV=1	tr|B3KS98|B3KS98_HUMAN	42	NA	0	Galphai	GppNHp
DnaJ-like protein DjlA OS=Escherichia coli GN=djlA PE=3 SV=1	tr|E2QEY6|E2QEY6_ECOLX	31	TRUE	5	Galphai	GppNHp
Valine--tRNA ligase OS=Escherichia coli GN=valS PE=3 SV=1	tr|E2QL48|E2QL48_ECOLX	108	NA	6	Galphai	GppNHp
Splicing factor, proline- and glutamine-rich (Fragment) OS=Homo sapiens GN=SFPQ PE=4 SV=1	tr|H0Y9K7|H0Y9K7_HUMAN	26	NA	3	Galphai	GppNHp
PhoH-like protein OS=Escherichia coli GN=ybeZ PE=4 SV=1	tr|C3TJ62|C3TJ62_ECOLX	41	TRUE	4	Galphai	GppNHp
Protease La homolog OS=Escherichia coli GN=ycbZ PE=4 SV=1	tr|E2QJF9|E2QJF9_ECOLX	66	NA	5	Galphai	GppNHp
Lymphocyte-specific protein 1 OS=Homo sapiens GN=LSP1 PE=4 SV=1	tr|E9PBV6|E9PBV6_HUMAN (+1)	30	NA	0	Galphai	GppNHp
PDZ and LIM domain protein 5 OS=Homo sapiens GN=PDLIM5 PE=4 SV=1	tr|D6RB78|D6RB78_HUMAN	68	TRUE	0	Galphai	GppNHp
Hexokinase-1 OS=Homo sapiens GN=HK1 PE=4 SV=1	tr|E7ENR4|E7ENR4_HUMAN	106	TRUE	4	Galphai	GppNHp
Heterogeneous nuclear ribonucleoprotein A3 OS=Homo sapiens GN=HNRNPA3 PE=4 SV=1	tr|E7EWI9|E7EWI9_HUMAN	34	TRUE	2	Galphai	GppNHp
Lactose operon repressor OS=Escherichia coli GN=lacI PE=4 SV=1	tr|E2QGA5|E2QGA5_ECOLX	39	NA	4	Galphai	GppNHp
Cytochrome o ubiquinol oxidase subunit I OS=Escherichia coli GN=cyoB PE=3 SV=1	tr|C3TLW2|C3TLW2_ECOLX	74	NA	2	Galphai	GppNHp
50S ribosomal protein L3 OS=Escherichia coli GN=rplC PE=3 SV=1	tr|C3SQU2|C3SQU2_ECOLX	22	NA	2	Galphai	GppNHp
Thioredoxin OS=Homo sapiens GN=TXN PE=4 SV=1	tr|B1ALW1|B1ALW1_HUMAN	9	NA	0	Galphai	GppNHp
Ras-related protein Rab-35 (Fragment) OS=Homo sapiens GN=RAB35 PE=3 SV=1	tr|F5H157|F5H157_HUMAN	21	TRUE	19	Galphai	GppNHp
AP-1 complex subunit gamma-1 OS=Homo sapiens GN=AP1G1 PE=2 SV=1	tr|B3KXW5|B3KXW5_HUMAN	94	NA	5	Galphai	GppNHp
30S ribosomal protein S2 OS=Escherichia coli GN=rpsB PE=3 SV=1	tr|C3TPN2|C3TPN2_ECOLX	27	NA	3	Galphai	GppNHp
Radixin OS=Homo sapiens GN=RDX PE=2 SV=1	tr|A7YIJ8|A7YIJ8_HUMAN	71	TRUE	0	Galphai	GppNHp
RuvB-like 2 OS=Homo sapiens GN=RUVBL2 PE=2 SV=1	tr|B3KQ59|B3KQ59_HUMAN	46	NA	2	Galphai	GppNHp
Threonine--tRNA ligase, cytoplasmic OS=Homo sapiens GN=TARS PE=3 SV=1	tr|E7ERI3|E7ERI3_HUMAN	70	TRUE	0	Galphai	GppNHp
Coactosin-like protein OS=Homo sapiens GN=COTL1 PE=4 SV=1	tr|H3BT58|H3BT58_HUMAN	8	NA	0	Galphai	GppNHp
Peroxiredoxin-5, mitochondrial OS=Homo sapiens GN=PRDX5 PE=4 SV=1	tr|A6NG06|A6NG06_HUMAN	17	NA	3	Galphai	GppNHp
33 kDa chaperonin OS=Escherichia coli GN=hslO PE=3 SV=1	tr|E2QFQ1|E2QFQ1_ECOLX	33	NA	7	Galphai	GppNHp
Ribosomal protein S6 kinase OS=Homo sapiens GN=RPS6KA1 PE=3 SV=1	tr|E9PGT3|E9PGT3_HUMAN (+1)	81	TRUE	0	Galphai	GppNHp
60S ribosomal protein L23 OS=Homo sapiens GN=RPL23 PE=3 SV=1	tr|B9ZVP7|B9ZVP7_HUMAN	12	TRUE	12	Galphai	GppNHp
Mitogen-activated protein kinase 14 OS=Homo sapiens GN=MAPK14 PE=2 SV=1	tr|B4E0K5|B4E0K5_HUMAN	32	TRUE	0	Galphai	GppNHp
50S ribosomal protein L25 OS=Escherichia coli GN=rplY PE=3 SV=1	tr|E2QP51|E2QP51_ECOLX	11	NA	5	Galphai	GppNHp
DNA replication and repair protein RecF OS=Escherichia coli GN=recF PE=3 SV=1	tr|C3SLM7|C3SLM7_ECOLX	41	NA	7	Galphai	GppNHp
Signal recognition particle receptor FtsY OS=Escherichia coli GN=ftsY PE=3 SV=1	tr|E2QFW8|E2QFW8_ECOLX	55	NA	11	Galphai	GppNHp
Heterogeneous nuclear ribonucleoprotein H OS=Homo sapiens GN=HNRNPH1 PE=4 SV=1	tr|E9PCY7|E9PCY7_HUMAN	47	NA	3	Galphai	GppNHp
Membrane-bound lytic murein transglycosylase A OS=Escherichia coli GN=mltA PE=4 SV=1	tr|E2QQQ9|E2QQQ9_ECOLX	40	TRUE	5	Galphai	GppNHp
PTS system beta-glucoside-specific EIIBCA component OS=Escherichia coli GN=bglF PE=4 SV=1	tr|E2QHR0|E2QHR0_ECOLX	66	TRUE	0	Galphai	GppNHp
Protein-export membrane protein SecF OS=Escherichia coli GN=secF PE=3 SV=1	tr|C3TM72|C3TM72_ECOLX	35	NA	5	Galphai	GppNHp
Rho guanine nucleotide exchange factor 6 OS=Homo sapiens GN=ARHGEF6 PE=2 SV=1	tr|B7Z3C7|B7Z3C7_HUMAN	73	TRUE	0	Galphai	GppNHp
Alpha-galactosidase OS=Escherichia coli GN=melA PE=4 SV=1	tr|E2QK11|E2QK11_ECOLX	51	NA	0	Galphai	GppNHp
Diacylglycerol kinase OS=Escherichia coli GN=dgkA PE=4 SV=1	tr|E2QJ71|E2QJ71_ECOLX	13	NA	8	Galphai	GppNHp
Uncharacterized protein yfhB OS=Escherichia coli GN=yfhB PE=4 SV=1	tr|E2QQ20|E2QQ20_ECOLX	24	NA	10	Galphai	GppNHp
Structural maintenance of chromosomes protein OS=Homo sapiens GN=SMC4 PE=3 SV=1	tr|E9PD53|E9PD53_HUMAN	144	NA	2	Galphai	GppNHp
ATP synthase subunit delta OS=Escherichia coli GN=atpH PE=3 SV=1	tr|C3SL92|C3SL92_ECOLX	19	NA	2	Galphai	GppNHp
