long_id	uniprot	mw	is_grouping	spectral_count	bait	condition	z_score_spectral
Carbamoyl-phosphate synthase large chain	sp|P00968|CARB_ECOLI	118	NA	1	Galpha2	starv	-0.00134003289549633
Putative uncharacterized protein OS=Dictyostelium discoideum GN=DDB_0187121 PE=4 SV=1	rtr|Q54LB2|Q54LB2_DICDI	NA	NA	4	Galpha2	starv	0.015398196180976
Acriflavine resistance protein A precurs	sp|P0AE06|ACRA_ECOLI	42	NA	4	Galpha2	starv	0.015398196180976
Ribosomal protein S3 OS=Dictyostelium citrinum GN=rps3 PE=4 SV=1	rtr|B2VQ35|B2VQ35_DICCI	NA	TRUE	0	Galpha2	starv	-0.00691944258765376
Probable myosin light chain kinase DDB_G0275057 OS=Dictyostelium discoideum GN=DDB_G0275057 PE=3 SV=1	sp|Q869W6|MYLKG_DICDI	39	TRUE	0	Galpha2	starv	-0.00691944258765376
Probable transcription-associated protein 1 OS=Dictyostelium discoideum GN=tra1 PE=3 SV=2	sp|Q54T85|TRA1_DICDI	515	TRUE	2	Galpha2	starv	0.00423937679666111
Putative vacuolar protein sorting-associated protein 13B OS=Dictyostelium discoideum GN=vps13B PE=3 SV=1	sp|Q555C6|VP13B_DICDI	694	TRUE	2	Galpha2	starv	0.00423937679666111
Phospholipase D OS=Dictyostelium discoideum GN=DDB_0190786 PE=4 SV=1	tr|Q55CF8|Q55CF8_DICDI	48	NA	1	Galpha2	starv	-0.00134003289549633
Putative uncharacterized protein aoxA OS=Dictyostelium discoideum GN=aoxA PE=2 SV=1	tr|Q8WSV6|Q8WSV6_DICDI	39	NA	0	Galpha2	starv	-0.00691944258765376
Charged multivesicular body protein 1 OS=Dictyostelium discoideum GN=chmp1 PE=3 SV=1	sp|O96552|CHMP1_DICDI	22	NA	0	Galpha2	starv	-0.00691944258765376
Putative uncharacterized protein OS=Dictyostelium discoideum GN=DDB_0188013 PE=4 SV=1	tr|Q54IQ1|Q54IQ1_DICDI	47	NA	0	Galpha2	starv	-0.00691944258765376
ABC transporter G family member 2 OS=Dictyostelium discoideum GN=abcG2 PE=1 SV=2	sp|Q9NGP5|ABCG2_DICDI	149	NA	0	Galpha2	starv	-0.00691944258765376
Putative uncharacterized protein OS=Dictyostelium discoideum GN=DDB_0188593 PE=4 SV=1	tr|Q54GY7|Q54GY7_DICDI	517	TRUE	2	Galpha2	starv	0.00423937679666111
Nicotinate phosphoribosyltransferase OS=Dictyostelium discoideum GN=naprt PE=2 SV=1	sp|Q55G10|PNCB_DICDI	66	TRUE	1	Galpha2	starv	-0.00134003289549633
Putative uncharacterized protein OS=Dictyostelium discoideum GN=DDB_0202604 PE=4 SV=1	tr|Q553N9|Q553N9_DICDI	62	NA	0	Galpha2	starv	-0.00691944258765376
50S ribosomal protein L13.	sp|P0AA10|RL13_ECOLI	16	NA	4	Galpha2	starv	0.015398196180976
Probable allantoinase 1 OS=Dictyostelium discoideum GN=allB1 PE=3 SV=1	sp|Q54SV3|ALN1_DICDI	72	TRUE	1	Galpha2	starv	-0.00134003289549633
ALG-2 interacting protein X OS=Dictyostelium discoideum GN=alxA PE=1 SV=1	sp|Q8T7K0|ALIX_DICDI	91	TRUE	0	Galpha2	starv	-0.00691944258765376
30S ribosomal protein S1.	sp|P0AG67|RS1_ECOLI	61	NA	3	Galpha2	starv	0.00981878648881854
Aldehyde dehydrogenase family 3 comG OS=Dictyostelium discoideum GN=comG PE=3 SV=1	sp|Q54DG1|ALDH3_DICDI	53	TRUE	3	Galpha2	starv	0.00981878648881854
Protein NIF3 homolog OS=Dictyostelium discoideum GN=nif3 PE=2 SV=1	sp|Q55E83|NIF3_DICDI	39	NA	0	Galpha2	starv	-0.00691944258765376
Structural maintenance of chromosomes protein 2 OS=Dictyostelium discoideum GN=smc2 PE=3 SV=1	sp|Q54PK4|SMC2_DICDI	135	NA	0	Galpha2	starv	-0.00691944258765376
Paxillin-B OS=Dictyostelium discoideum GN=paxB PE=2 SV=1	sp|Q8MML5|PAXB_DICDI	62	NA	0	Galpha2	starv	-0.00691944258765376
Putative uncharacterized protein OS=Dictyostelium discoideum GN=DDB_0168194 PE=4 SV=1	tr|Q557I4|Q557I4_DICDI	116	TRUE	0	Galpha2	starv	-0.00691944258765376
Serine palmitoyltransferase 2 OS=Dictyostelium discoideum GN=sptB PE=3 SV=1	sp|Q54EX5|SPTC2_DICDI	55	TRUE	0	Galpha2	starv	-0.00691944258765376
Succinyl-CoA synthetase beta chain (EC 6	sp|P0A836|SUCC_ECOLI	41	NA	3	Galpha2	starv	0.00981878648881854
Ubiquinol oxidase polypeptide II precurs	sp|P0ABJ1|CYOA_ECOLI	35	NA	8	Galpha2	starv	0.0377158349496057
Pirin family protein OS=Dictyostelium discoideum GN=DDB_G0292528 PE=3 SV=1	tr|C7G074|C7G074_DICDI	33	NA	0	Galpha2	starv	-0.00691944258765376
Putative uncharacterized protein pinA OS=Dictyostelium discoideum GN=pinA PE=4 SV=1	tr|Q55EZ0|Q55EZ0_DICDI (+1)	30	TRUE	0	Galpha2	starv	-0.00691944258765376
Chaperonin Cpn10 family protein OS=Dictyostelium discoideum GN=DDB_0187651 PE=3 SV=1	tr|Q54JT0|Q54JT0_DICDI	11	NA	2	Galpha2	starv	0.00423937679666111
Protein tolB precursor.	sp|P0A855|TOLB_ECOLI	46	NA	6	Galpha2	starv	0.0265570155652908
Probable hydroxyacid-oxoacid transhydrogenase, mitochondrial OS=Dictyostelium discoideum GN=adhfe1 PE=3 SV=1	sp|Q54GJ7|HOT_DICDI	60	TRUE	0	Galpha2	starv	-0.00691944258765376
Cleavage and polyadenylation specificity factor subunit 2 OS=Dictyostelium discoideum GN=cpsf2 PE=3	rsp|Q55BS1|CPSF2_DICDI	NA	NA	1	Galpha2	starv	-0.00134003289549633
Putative uncharacterized protein OS=Dictyostelium discoideum GN=DDB_0185786 PE=4 SV=1	tr|Q54QA5|Q54QA5_DICDI	90	TRUE	0	Galpha2	starv	-0.00691944258765376
FKBP-type peptidyl-prolyl cis-trans isom	sp|P0A9K9|SLYD_ECOLI	21	NA	0	Galpha2	starv	-0.00691944258765376
Putative uncharacterized protein OS=Dictyostelium discoideum GN=DDB_G0285797 PE=4 SV=1	rtr|C7G038|C7G038_DICDI	NA	TRUE	6	Galpha2	starv	0.0265570155652908
UDP-glucose 6-dehydrogenase (EC 1.1.1.22	sp|P76373|UDG_ECOLI	44	NA	2	Galpha2	starv	0.00423937679666111
UPF0141 protein yijP.	sp|P32678|YIJP_ECOLI	67	NA	4	Galpha2	starv	0.015398196180976
Putative uncharacterized protein OS=Dictyostelium discoideum GN=DDB_0168905 PE=4 SV=1	rtr|Q86IH5|Q86IH5_DICDI	NA	TRUE	3	Galpha2	starv	0.00981878648881854
Putative uncharacterized protein OS=Dictyostelium discoideum GN=DDB_0185678 PE=4 SV=1	tr|Q54QK5|Q54QK5_DICDI	80	TRUE	0	Galpha2	starv	-0.00691944258765376
Leucine-rich repeat-containing protein OS=Dictyostelium discoideum GN=DDB_0218778 PE=4 SV=1	tr|Q54MF0|Q54MF0_DICDI	118	TRUE	0	Galpha2	starv	-0.00691944258765376
Rap-GAP domain-containing protein DDB_G0281809 OS=Dictyostelium discoideum GN=DDB_G0281809 PE=4 SV=1	sp|Q54TK4|Y1809_DICDI	181	TRUE	1	Galpha2	starv	-0.00134003289549633
Sterol 3-beta-glucosyltransferase OS=Pichia pastoris (strain GS115) GN=ATG26 PE=3 SV=1	rsp|Q9Y751|ATG26_PICPG	NA	NA	4	Galpha2	starv	0.015398196180976
ORF1740 OS=Dictyostelium discoideum PE=4 SV=1	rtr|Q23891|Q23891_DICDI	NA	TRUE	0	Galpha2	starv	-0.00691944258765376
Probable serine/threonine-protein kinase DDB_G0272092 OS=Dictyostelium discoideum GN=DDB_G0272092 PE=2 SV=1	sp|Q55A55|Y9848_DICDI	110	NA	0	Galpha2	starv	-0.00691944258765376
Nucleoporin 155 OS=Dictyostelium discoideum GN=nup155 PE=4 SV=1	tr|Q54F20|Q54F20_DICDI	181	NA	0	Galpha2	starv	-0.00691944258765376
Putative uncharacterized protein OS=Dictyostelium discoideum GN=DDB_G0268498 PE=4 SV=2	tr|Q55GG3|Q55GG3_DICDI	93	NA	0	Galpha2	starv	-0.00691944258765376
Protein ydgA precursor.	sp|P77804|YDGA_ECOLI	55	NA	6	Galpha2	starv	0.0265570155652908
Putative uncharacterized protein OS=Dictyostelium discoideum GN=DDB_0217764 PE=4 SV=1	tr|Q552B8|Q552B8_DICDI	112	TRUE	0	Galpha2	starv	-0.00691944258765376
Putative uncharacterized protein OS=Dictyostelium discoideum GN=DDB_0204886 PE=4 SV=1	tr|Q54S68|Q54S68_DICDI	155	TRUE	0	Galpha2	starv	-0.00691944258765376
Putative vacuolar protein sorting-associated protein 13C OS=Dictyostelium discoideum GN=tipC PE=3 SV=1	sp|Q55FG3|VP13C_DICDI	440	TRUE	0	Galpha2	starv	-0.00691944258765376
Putative transferase caf17 homolog, mitochondrial OS=Dictyostelium discoideum GN=caf17 PE=3 SV=1	sp|Q54NS1|CAF17_DICDI	46	TRUE	0	Galpha2	starv	-0.00691944258765376
DOCK family protein OS=Dictyostelium discoideum GN=docB PE=4 SV=1	tr|Q55BQ8|Q55BQ8_DICDI	244	TRUE	2	Galpha2	starv	0.00423937679666111
SNO glutamine amidotransferase family protein OS=Dictyostelium discoideum GN=DDB_0215963 PE=1 SV=1	tr|Q54J48|Q54J48_DICDI	28	TRUE	0	Galpha2	starv	-0.00691944258765376
Putative uncharacterized protein OS=Dictyostelium discoideum GN=DDB_0188640 PE=4 SV=1	tr|Q54GU2|Q54GU2_DICDI	142	TRUE	0	Galpha2	starv	-0.00691944258765376
Probable importin-7 homolog OS=Dictyostelium discoideum GN=DDB_G0269860 PE=3 SV=1	sp|Q55CX9|IPO7_DICDI	124	TRUE	0	Galpha2	starv	-0.00691944258765376
Putative uncharacterized protein OS=Dictyostelium discoideum GN=DDB_0206334 PE=4 SV=1	tr|Q54W55|Q54W55_DICDI	46	TRUE	0	Galpha2	starv	-0.00691944258765376
Enoyl-CoA hydratase/isomerase domain-containing protein OS=Dictyostelium discoideum GN=DDB_0187604 PE=4 SV=1	tr|Q54JY1|Q54JY1_DICDI	48	NA	0	Galpha2	starv	-0.00691944258765376
Glutathione S-transferase domain-containing protein OS=Dictyostelium discoideum GN=DDB_0168319 PE=1 SV=1	tr|Q86JB5|Q86JB5_DICDI	34	TRUE	0	Galpha2	starv	-0.00691944258765376
Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit homolog OS=Dictyostelium discoideum GN=ddost PE=3 SV=1	sp|Q54E62|OST48_DICDI	48	NA	0	Galpha2	starv	-0.00691944258765376
Putative uncharacterized protein OS=Dictyostelium discoideum GN=DDB_0190498 PE=4 SV=1	tr|Q55DB1|Q55DB1_DICDI	39	NA	0	Galpha2	starv	-0.00691944258765376
Transcription initiation factor Spt5 OS=Dictyostelium discoideum GN=spt5 PE=4 SV=1	tr|Q54K42|Q54K42_DICDI	126	TRUE	0	Galpha2	starv	-0.00691944258765376
Protein grpE (HSP-70 cofactor) (Heat sho	sp|P09372|GRPE_ECOLI	22	NA	1	Galpha2	starv	-0.00134003289549633
Formate dehydrogenase-O, major subunit (	sp|P32176|FDOG_ECOLI	113	NA	0	Galpha2	starv	-0.00691944258765376
Vps53-like domain-containing protein OS=Dictyostelium discoideum GN=DDB_G0285901 PE=4 SV=1	tr|Q54MJ6|Q54MJ6_DICDI	97	TRUE	0	Galpha2	starv	-0.00691944258765376
Putative uncharacterized protein OS=Dictyostelium discoideum GN=DDB_0202550 PE=4 SV=1	tr|Q553R1|Q553R1_DICDI	118	TRUE	0	Galpha2	starv	-0.00691944258765376
Probable histone-binding protein rbbD OS=Dictyostelium discoideum GN=rbbD PE=3 SV=1	sp|Q54SD4|RBBD_DICDI	48	NA	0	Galpha2	starv	-0.00691944258765376
Erk2-dependent phosphoprotein OS=Dictyostelium discoideum GN=eppA PE=4 SV=1	tr|Q54RC0|Q54RC0_DICDI	45	NA	0	Galpha2	starv	-0.00691944258765376
Methionine aminopeptidase 2 OS=Dictyostelium discoideum GN=metap2 PE=3 SV=3	sp|Q55C21|AMPM2_DICDI	49	NA	1	Galpha2	starv	-0.00134003289549633
Translocon-associated protein subunit alpha OS=Dictyostelium discoideum GN=ssr1 PE=3 SV=1	sp|Q54R45|SSRA_DICDI	26	NA	2	Galpha2	starv	0.00423937679666111
Putative uncharacterized protein OS=Dictyostelium discoideum GN=DDB_0215298 PE=4 SV=1	tr|Q54XE5|Q54XE5_DICDI	45	NA	0	Galpha2	starv	-0.00691944258765376
Probable glycine cleavage system H protein 1, mitochondrial OS=Dictyostelium discoideum GN=gcvH1 PE=3 SV=1	sp|Q54JV8|GCSH1_DICDI	17	NA	1	Galpha2	starv	-0.00134003289549633
Molybdenum cofactor sulfurase domain-containing protein OS=Dictyostelium discoideum GN=DDB_0187811 PE=4 SV=1	tr|Q54JB6|Q54JB6_DICDI	43	NA	0	Galpha2	starv	-0.00691944258765376
Putative uncharacterized protein OS=Dictyostelium discoideum GN=DDB_0187993 PE=3 SV=1	tr|Q54IS1|Q54IS1_DICDI	34	NA	0	Galpha2	starv	-0.00691944258765376
Cell division protein kinase 5 homolog OS=Dictyostelium discoideum GN=cdk5 PE=2 SV=2	sp|P34117|CDK5_DICDI	33	TRUE	0	Galpha2	starv	-0.00691944258765376
Putative uncharacterized protein OS=Dictyostelium discoideum GN=DDB_0217880 PE=4 SV=1	tr|Q550P6|Q550P6_DICDI	135	TRUE	0	Galpha2	starv	-0.00691944258765376
Putative uncharacterized protein OS=Dictyostelium discoideum GN=DDB_0183821 PE=4 SV=1	tr|Q54EU8|Q54EU8_DICDI	26	NA	1	Galpha2	starv	-0.00134003289549633
Putative uncharacterized protein OS=Dictyostelium discoideum GN=DDB_0219267 PE=4 SV=1	rtr|Q54JY5|Q54JY5_DICDI	NA	TRUE	1	Galpha2	starv	-0.00134003289549633
RING zinc finger-containing protein OS=Dictyostelium discoideum GN=vps8 PE=4 SV=1	tr|Q54EK0|Q54EK0_DICDI	199	TRUE	0	Galpha2	starv	-0.00691944258765376
Allantoicase OS=Dictyostelium discoideum GN=allC PE=1 SV=1	sp|Q54VL5|ALLC_DICDI	42	NA	0	Galpha2	starv	-0.00691944258765376
Ankyrin repeat, PH and SEC7 domain containing protein secG OS=Dictyostelium discoideum GN=secG PE=2 SV=1	sp|Q54KA7|SECG_DICDI	108	TRUE	0	Galpha2	starv	-0.00691944258765376
Putative uncharacterized protein OS=Dictyostelium discoideum GN=DDB_0191845 PE=4 SV=1	tr|Q54C42|Q54C42_DICDI	74	NA	0	Galpha2	starv	-0.00691944258765376
Putative uncharacterized protein OS=Dictyostelium discoideum GN=DDB_0167992 PE=4 SV=1	tr|Q556K7|Q556K7_DICDI	82	TRUE	1	Galpha2	starv	-0.00134003289549633
Putative uncharacterized protein OS=Dictyostelium discoideum GN=DDB_0186928 PE=4 SV=1	tr|Q54LX4|Q54LX4_DICDI	46	NA	0	Galpha2	starv	-0.00691944258765376
Putative uncharacterized protein OS=Dictyostelium discoideum GN=DDB_0169005 PE=3 SV=1	tr|Q86L18|Q86L18_DICDI	60	NA	1	Galpha2	starv	-0.00134003289549633
Protein FAM45 homolog OS=Dictyostelium discoideum GN=fam45 PE=3 SV=1	sp|Q55FE3|FAM45_DICDI	42	TRUE	0	Galpha2	starv	-0.00691944258765376
Probable urocanate hydratase OS=Dictyostelium discoideum GN=uroc1 PE=3 SV=2	sp|Q86AX3|HUTU_DICDI	75	TRUE	0	Galpha2	starv	-0.00691944258765376
Non-SMC condensin II complex, subunit D3 OS=Dictyostelium discoideum GN=DDB_0218111 PE=4 SV=1	tr|Q54XY3|Q54XY3_DICDI	203	TRUE	0	Galpha2	starv	-0.00691944258765376
30S ribosomal protein S2.	sp|P0A7V0|RS2_ECOLI	27	NA	1	Galpha2	starv	-0.00134003289549633
Putative uncharacterized protein OS=Dictyostelium discoideum GN=DDB_0184302 PE=4 SV=1	tr|Q54DG6|Q54DG6_DICDI	145	NA	1	Galpha2	starv	-0.00134003289549633
Putative uncharacterized protein aqr OS=Dictyostelium discoideum GN=aqr PE=4 SV=1	tr|Q555Z2|Q555Z2_DICDI	173	TRUE	0	Galpha2	starv	-0.00691944258765376
Putative uncharacterized protein OS=Dictyostelium discoideum GN=DDB_0203503 PE=1 SV=1	tr|Q552D1|Q552D1_DICDI	57	TRUE	0	Galpha2	starv	-0.00691944258765376
Putative uncharacterized protein OS=Dictyostelium discoideum GN=DDB_0206534 PE=4 SV=1	tr|Q54VG2|Q54VG2_DICDI	26	NA	2	Galpha2	starv	0.00423937679666111
Transmembrane protein OS=Dictyostelium discoideum GN=DDB_0187877 PE=4 SV=1	tr|Q54J51|Q54J51_DICDI	32	NA	0	Galpha2	starv	-0.00691944258765376
Cytochrome c oxidase polypeptide 6, mitochondrial OS=Dictyostelium discoideum GN=cxfA PE=1 SV=2	sp|P26310|COX6_DICDI	11	NA	1	Galpha2	starv	-0.00134003289549633
tRNA (guanine-N(7)-)-methyltransferase subunit WDR4 OS=Dictyostelium discoideum GN=wdr4 PE=3 SV=1	sp|Q54UI3|WDR4_DICDI	53	NA	0	Galpha2	starv	-0.00691944258765376
Citrate synthase (EC 2.3.3.1).	sp|P0ABH7|CISY_ECOLI	48	TRUE	1	Galpha2	starv	-0.00134003289549633
Probable cytochrome P450 508A2 OS=Dictyostelium discoideum GN=cyp508a2-1 PE=3 SV=1	sp|Q556M4|C5082_DICDI	57	NA	0	Galpha2	starv	-0.00691944258765376
Dynamin-like protein B OS=Dictyostelium discoideum GN=dlpB PE=2 SV=1	sp|Q54MH8|DLPB_DICDI	93	NA	0	Galpha2	starv	-0.00691944258765376
Membrane bound O-acyl transferase family protein OS=Dictyostelium discoideum GN=DDB_0205522 PE=4 SV=1	tr|Q54XX2|Q54XX2_DICDI	54	NA	0	Galpha2	starv	-0.00691944258765376
RNA polymerase sigma factor rpoD (Sigma-	sp|P00579|RPOD_ECOLI	70	NA	0	Galpha2	starv	-0.00691944258765376
Actin-like protein 6A OS=Dictyostelium discoideum GN=arpD PE=3 SV=1	tr|Q54UQ7|Q54UQ7_DICDI	49	NA	1	Galpha2	starv	-0.00134003289549633
HTH-type transcriptional regulator galS	sp|P25748|GALS_ECOLI	37	TRUE	6	Galpha2	starv	0.0265570155652908
Putative uncharacterized protein OS=Dictyostelium discoideum GN=DDB_0219761 PE=4 SV=1	tr|Q54D26|Q54D26_DICDI	171	TRUE	0	Galpha2	starv	-0.00691944258765376
Putative uncharacterized protein OS=Dictyostelium discoideum GN=DDB_0189322 PE=4 SV=1	tr|Q55GV8|Q55GV8_DICDI	81	NA	0	Galpha2	starv	-0.00691944258765376
Putative uncharacterized protein OS=Dictyostelium discoideum GN=DDB_0205814 PE=4 SV=1	tr|Q54WP6|Q54WP6_DICDI	67	TRUE	0	Galpha2	starv	-0.00691944258765376
Putative uncharacterized protein OS=Dictyostelium discoideum GN=DDB_0192211 PE=4 SV=1	tr|Q54B26|Q54B26_DICDI	71	TRUE	0	Galpha2	starv	-0.00691944258765376
Cullin-2 OS=Dictyostelium discoideum GN=culB PE=2 SV=1	sp|Q9XZJ3|CUL2_DICDI	90	TRUE	0	Galpha2	starv	-0.00691944258765376
RasGEF domain-containing protein OS=Dictyostelium discoideum GN=gflB PE=4 SV=1	tr|Q54L90|Q54L90_DICDI	178	TRUE	0	Galpha2	starv	-0.00691944258765376
ABC transporter F family member 4 OS=Dictyostelium discoideum GN=abcF4 PE=3 SV=1	sp|Q8T6B4|ABCF4_DICDI	130	TRUE	0	Galpha2	starv	-0.00691944258765376
Prohibitin-2 OS=Dictyostelium discoideum GN=phbB PE=3 SV=1	sp|Q54Q31|PHB2_DICDI	33	TRUE	1	Galpha2	starv	-0.00134003289549633
PH domain-containing rcdII OS=Dictyostelium discoideum GN=rcdII PE=2 SV=1	sp|Q54Q72|RDCII_DICDI	52	NA	2	Galpha2	starv	0.00423937679666111
Putative uncharacterized protein OS=Dictyostelium discoideum GN=DDB_0189379 PE=4 SV=1	tr|Q55GP7|Q55GP7_DICDI	67	TRUE	2	Galpha2	starv	0.00423937679666111
Abhydrolase domain-containing protein OS=Dictyostelium discoideum GN=abhd PE=1 SV=1	sp|Q54H38|ABHD_DICDI	45	NA	0	Galpha2	starv	-0.00691944258765376
Putative uncharacterized protein OS=Dictyostelium discoideum GN=DDB_0186849 PE=4 SV=1	tr|Q54M57|Q54M57_DICDI	58	NA	0	Galpha2	starv	-0.00691944258765376
Putative uncharacterized protein OS=Dictyostelium discoideum GN=DDB_0187092 PE=4 SV=1	tr|Q54LE3|Q54LE3_DICDI	91	TRUE	1	Galpha2	starv	-0.00134003289549633
PTS system mannitol-specific EIICBA comp	sp|P00550|PTM3C_ECOLI	68	NA	5	Galpha2	starv	0.0209776058731334
Probable polyketide synthase 39 OS=Dictyostelium discoideum GN=pks39 PE=3 SV=1	rsp|Q54FC8|PKS39_DICDI	NA	TRUE	2	Galpha2	starv	0.00423937679666111
Heat shock protein DnaJ family protein OS=Dictyostelium discoideum GN=DDB_0206193 PE=4 SV=1	tr|Q54XR6|Q54XR6_DICDI	51	NA	1	Galpha2	starv	-0.00134003289549633
S-adenosylmethionine synthetase (EC 2.5.	sp|P0A817|METK_ECOLI	42	TRUE	0	Galpha2	starv	-0.00691944258765376
tRNA pseudouridylate synthase OS=Dictyostelium discoideum GN=pus1 PE=4 SV=1	tr|Q54FA0|Q54FA0_DICDI	68	NA	0	Galpha2	starv	-0.00691944258765376
Putative uncharacterized protein OS=Dictyostelium discoideum GN=DDB_0219382 PE=4 SV=1	tr|Q54IG1|Q54IG1_DICDI	50	TRUE	0	Galpha2	starv	-0.00691944258765376
T-complex protein 1 subunit zeta OS=Dictyostelium discoideum GN=cct6 PE=1 SV=1	sp|Q76NU3|TCPZ_DICDI	59	TRUE	1	Galpha2	starv	-0.00134003289549633
Protein DDI1 homolog OS=Dictyostelium discoideum GN=ddi1 PE=3 SV=1	sp|Q54JB0|DDI1_DICDI	51	NA	0	Galpha2	starv	-0.00691944258765376
Putative uncharacterized protein gxcA OS=Dictyostelium discoideum GN=gxcA PE=4 SV=1	tr|Q54YZ6|Q54YZ6_DICDI	137	TRUE	0	Galpha2	starv	-0.00691944258765376
Protein hflK.	sp|P0ABC7|HFLK_ECOLI	46	TRUE	4	Galpha2	starv	0.015398196180976
Putative uncharacterized protein OS=Dictyostelium discoideum GN=DDB_G0275301 PE=4 SV=1	tr|C7FZZ5|C7FZZ5_DICDI	39	NA	0	Galpha2	starv	-0.00691944258765376
Ras-related protein RabQ OS=Dictyostelium discoideum GN=rabQ PE=3 SV=1	sp|Q55ET3|RABQ_DICDI	23	NA	2	Galpha2	starv	0.00423937679666111
Ubiquilin OS=Dictyostelium discoideum GN=ubqln PE=1 SV=1	sp|Q9NIF3|UBQL_DICDI	57	NA	0	Galpha2	starv	-0.00691944258765376
Probable importin subunit alpha-A OS=Dictyostelium discoideum GN=DDB_G0273149 PE=3 SV=1	sp|Q557F4|IMA1A_DICDI	62	TRUE	1	Galpha2	starv	-0.00134003289549633
Putative uncharacterized protein OS=Dictyostelium discoideum GN=DDB_0168564 PE=4 SV=1	tr|Q86I87|Q86I87_DICDI	75	NA	0	Galpha2	starv	-0.00691944258765376
Septum site-determining protein minD (Ce	sp|P0AEZ3|MIND_ECOLI	29	NA	3	Galpha2	starv	0.00981878648881854
Putative uncharacterized protein OS=Dictyostelium discoideum GN=DDB_0184446 PE=4 SV=1	tr|Q54D27|Q54D27_DICDI	40	NA	0	Galpha2	starv	-0.00691944258765376
Putative uncharacterized protein OS=Dictyostelium discoideum GN=DDB_0167183 PE=4 SV=1	tr|Q86IC0|Q86IC0_DICDI	12	NA	2	Galpha2	starv	0.00423937679666111
UPF0663 protein OS=Dictyostelium discoideum GN=DDB_G0288009 PE=3 SV=1	sp|Q54JJ6|U663_DICDI	104	TRUE	0	Galpha2	starv	-0.00691944258765376
Putative uncharacterized protein OS=Dictyostelium discoideum GN=DDB_0190082 PE=4 SV=1	tr|Q55EK6|Q55EK6_DICDI	308	TRUE	0	Galpha2	starv	-0.00691944258765376
Putative uncharacterized protein OS=Dictyostelium discoideum GN=DDB_0167013 PE=4 SV=1	tr|Q86AC9|Q86AC9_DICDI	93	TRUE	0	Galpha2	starv	-0.00691944258765376
Eukaryotic translation initiation factor 3 subunit L OS=Dictyostelium discoideum GN=eif3l PE=3 SV=1	sp|Q86LA2|EIF3L_DICDI	71	TRUE	1	Galpha2	starv	-0.00134003289549633
Protein LZIC OS=Dictyostelium discoideum GN=lzic PE=2 SV=1	sp|Q54ID4|LZIC_DICDI	22	NA	0	Galpha2	starv	-0.00691944258765376
Signal recognition particle receptor subunit beta OS=Dictyostelium discoideum GN=srprb PE=3 SV=1	sp|Q54XX1|SRPRB_DICDI	32	NA	0	Galpha2	starv	-0.00691944258765376
Probable endoplasmic reticulum-Golgi intermediate compartment protein 3 OS=Dictyostelium discoideum GN=ergic3 PE=3 SV=1	sp|Q54DW2|ERGI3_DICDI	43	NA	0	Galpha2	starv	-0.00691944258765376
Mevalonate kinase OS=Dictyostelium discoideum GN=mvk PE=3 SV=1	sp|Q86AG7|KIME_DICDI	43	TRUE	1	Galpha2	starv	-0.00134003289549633
Probable serine/threonine-protein kinase tsuA OS=Dictyostelium discoideum GN=tsuA PE=1 SV=1	rsp|Q55FT4|TSUA_DICDI	NA	TRUE	0	Galpha2	starv	-0.00691944258765376
Putative uncharacterized protein OS=Dictyostelium discoideum GN=DDB_0168980 PE=4 SV=1	tr|Q86B07|Q86B07_DICDI	64	NA	0	Galpha2	starv	-0.00691944258765376
60S ribosomal protein L29 OS=Dictyostelium discoideum GN=rpl29 PE=3 SV=1	sp|Q54TW3|RL29_DICDI	10	NA	1	Galpha2	starv	-0.00134003289549633
Penicillin-binding protein 5 precursor (	sp|P0AEB2|DACA_ECOLI	44	NA	4	Galpha2	starv	0.015398196180976
Regulator of nonsense transcripts 1 OS=Dictyostelium discoideum GN=upf1 PE=3 SV=1	sp|Q54I89|RENT1_DICDI	152	TRUE	2	Galpha2	starv	0.00423937679666111
Putative uncharacterized protein OS=Dictyostelium discoideum GN=DDB_0187774 PE=4 SV=1	tr|Q54JF5|Q54JF5_DICDI	15	NA	0	Galpha2	starv	-0.00691944258765376
Cullin-1 OS=Dictyostelium discoideum GN=culA PE=1 SV=1	sp|O60999|CUL1_DICDI	89	TRUE	2	Galpha2	starv	0.00423937679666111
UPF0092 protein yajC.	sp|P0ADZ7|YAJC_ECOLI	12	NA	5	Galpha2	starv	0.0209776058731334
Putative uncharacterized protein OS=Dictyostelium discoideum GN=DDB_0217925 PE=4 SV=1	tr|Q550D3|Q550D3_DICDI	173	TRUE	0	Galpha2	starv	-0.00691944258765376
Putative uncharacterized protein OS=Dictyostelium discoideum GN=DDB_0203037 PE=4 SV=1	tr|Q556V5|Q556V5_DICDI	219	TRUE	0	Galpha2	starv	-0.00691944258765376
Acyl-CoA oxidase OS=Dictyostelium discoideum GN=acoA PE=4 SV=1	tr|Q54RB0|Q54RB0_DICDI	78	NA	0	Galpha2	starv	-0.00691944258765376
Putative uncharacterized protein OS=Dictyostelium discoideum GN=DDB_0204719 PE=4 SV=1	tr|Q54UX0|Q54UX0_DICDI	47	NA	0	Galpha2	starv	-0.00691944258765376
Suppressor of Mek1 OS=Dictyostelium discoideum GN=smkA PE=1 SV=1	sp|Q54I18|SMEK_DICDI	120	TRUE	0	Galpha2	starv	-0.00691944258765376
